"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"kalau jadi Sahroni gua balas dendam, tinggal buat LP ke polda","0","0","2025-08-30T13:50:36.000Z","rikat_ditjenpkh","https://www.tiktok.com/@akuratco/video/7544317259754261767","6881982836929938433","7544375610194952967","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f5f70545cc2b87dff576517c23373287~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=03739012&x-expires=1756645200&x-signature=0ERk6tLsMCJV%2FmiB8%2FD19MIWIWc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"heh bawa aja tv sama kulkasnya lumayan😭🤣","0","0","2025-08-30T13:50:34.000Z","intannn17_","https://www.tiktok.com/@akuratco/video/7544317259754261767","6906666506035217409","7544375612983477010","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/874557605eb2ab31af01358fff017bde~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=34844449&x-expires=1756645200&x-signature=G%2Bm8TzITXRfd%2Bgmi%2Bem5CUHeeUQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Syahroni iron man trnyta 😂","0","0","2025-08-30T13:50:32.000Z","agussuherman569","https://www.tiktok.com/@akuratco/video/7544317259754261767","7297826053660886021","7544375596122735367","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8255a327d7046749841b0249d8da100b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=676abf5a&x-expires=1756645200&x-signature=u23GYypY5%2Fvq%2BxzZ1GavGpl8R8o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"mantap","0","0","2025-08-30T13:50:30.000Z","alexsanudin","https://www.tiktok.com/@akuratco/video/7544317259754261767","7262988982384051207","7544375581263299335","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2fd03af83b7218edaa08baf621064f48~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4b5a9e6c&x-expires=1756645200&x-signature=uIEQgZjbqSl0A8KSmhtjQt1%2Frxw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"mantap saudara","0","0","2025-08-30T13:50:27.000Z","www.tiktok.com4amg","https://www.tiktok.com/@akuratco/video/7544317259754261767","7061534185458959362","7544375569649107730","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2e317c55d8928523f8b53f4a9c998c95~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=825a5c22&x-expires=1756645200&x-signature=4FracPm4Uvtm7d2tLNxq4RgCZ9w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"KAPAN RUMAH PUAN DAN MEGAWATI","0","0","2025-08-30T13:50:27.000Z","orausahkepo_17","https://www.tiktok.com/@akuratco/video/7544317259754261767","7096815900566275114","7544375498768401183","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/04963522774c6b4dfe126f631b2495da~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=04279737&x-expires=1756645200&x-signature=04BzhWnPZKXPhRQoI%2BybYV92qGM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"👍😂","0","0","2025-08-30T13:50:26.000Z","tm_polem_","https://www.tiktok.com/@akuratco/video/7544317259754261767","7173294960727753730","7544375572408140552","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4d430dcb2f33ef3034d0d9043ae82635~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7d3002bb&x-expires=1756645200&x-signature=wTWtvcOZ9NWUA1eYylxHt%2FXysDU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"iron man be like ""gue GK tau apa"" tetep jadi korban""😢","0","0","2025-08-30T13:50:25.000Z","alkhalifi110323","https://www.tiktok.com/@akuratco/video/7544317259754261767","7117767604459324422","7544375564011864850","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd3c85719f7e2b1e7f95a6fd760caeda~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fb695478&x-expires=1756645200&x-signature=X1zrCMAXXmxkFHsIVWIr3e9C8ts%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"anjirrr seru banget liat tik tok sekarang wkwkw 😂😂😂","0","0","2025-08-30T13:50:23.000Z","mas_clow","https://www.tiktok.com/@akuratco/video/7544317259754261767","6520263446923591681","7544375555279012616","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b8d86717fb41430f0e001c3f2d8380ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3b8ecf7a&x-expires=1756645200&x-signature=pklE7M0esT6ZS6Na%2FK3%2BqtBXNl0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"","0","0","2025-08-30T13:50:23.000Z","joseph.sihombing","https://www.tiktok.com/@akuratco/video/7544317259754261767","6932163712925975553","7544375550053745426","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e2f47aade5f45401980c30787395ede5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=23324667&x-expires=1756645200&x-signature=pSBPEF6TkhWxRygYnj%2FN63ocwsM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"rugi gue gak ikut 😌....","0","0","2025-08-30T13:50:21.000Z","tasyaana783","https://www.tiktok.com/@akuratco/video/7544317259754261767","7188162038559769602","7544375533897204487","https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7188162605427949594~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e5640102&x-expires=1756645200&x-signature=Ho949%2BasOWna2ngaD%2FDKwdd%2Fqu4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"@Sunflowers 🐻","0","0","2025-08-30T13:50:16.000Z","iipahtika12_","https://www.tiktok.com/@akuratco/video/7544317259754261767","6528241354651238401","7544375511448617744","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4d0ed25aab118f23bcbecaeed5929072~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5651d3fe&x-expires=1756645200&x-signature=SGpF6Fqqleyk67U4RMsAbg3JvtI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"alhamdulillah sehat sllu para pendemo","0","0","2025-08-30T13:50:14.000Z","mukhlisalfata","https://www.tiktok.com/@akuratco/video/7544317259754261767","6668309162177527814","7544375514359825159","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/84301869edd070e51d2317a8d6a2bcc2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=60b589b5&x-expires=1756645200&x-signature=eNpPpfVW7H1C%2BjETYkJvuafuXsI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"ini seperti settiingan dan sudah diAtur,secara rumah Sahroni yg cuma ada 1buah mobil di rumah,rumah kosong,seolah2 Sahroni udah membayar atas kesalahannya tp ini tdk seberapa dibanding kekayaan Sahroni..","0","0","2025-08-30T13:50:10.000Z","dhendykong","https://www.tiktok.com/@akuratco/video/7544317259754261767","7057862851338241071","7544375379118899998","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5e6301da5788a09375e80dbf22366488~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d0b9af17&x-expires=1756645200&x-signature=o7Kk4t5TGEXiCOoPm7SPjWkOlhM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Rakyaaaatttttt Terhebat","0","0","2025-08-30T13:50:09.000Z","oejeng87","https://www.tiktok.com/@akuratco/video/7544317259754261767","6872800939905516546","7544375496201831188","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7328242995579322388~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=460fb55c&x-expires=1756645200&x-signature=uLv3aJLtSDYY2UVBkdnFQ71wW5w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"nitip rmh uya","0","0","2025-08-30T13:50:09.000Z","zamanakhir2024","https://www.tiktok.com/@akuratco/video/7544317259754261767","7121312551825097755","7544375483599110928","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3f2c76d3441e89a9cc0ba6347958afe1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ddebf5b4&x-expires=1756645200&x-signature=pQp%2B98KNuaI%2BwhTS%2FtdEjrNNDFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"iroman😭","0","0","2025-08-30T13:50:07.000Z","amourrbibbiiii","https://www.tiktok.com/@akuratco/video/7544317259754261767","6849328850272683009","7544375480721507079","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8b8fe6f2d016f8db5615c5259090c31c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5055edba&x-expires=1756645200&x-signature=%2Fnm9WFp%2Bv8BjcaG4lUgqxrdaM%2Bk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"good","0","0","2025-08-30T13:50:00.000Z","rozik9000","https://www.tiktok.com/@akuratco/video/7544317259754261767","6957345731473589253","7544375467894424338","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f0c2978d6592c857fec0a1d67502b370~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3c1241ab&x-expires=1756645200&x-signature=trBgV1Ty3DQdJrFDChn6%2FAjE9H8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"besarkali lumbung padi nya itu yah","0","0","2025-08-30T13:50:00.000Z","user4745597839034","https://www.tiktok.com/@akuratco/video/7544317259754261767","7346583578169361413","7544374727265256209","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/171588f5344e9864d518b71361e30dae~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=93e4dc6a&x-expires=1756645200&x-signature=6wb5WT0KNERlrqUXETlqr2qdmUQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"anjirr😭😭😭","0","0","2025-08-30T13:51:12.000Z","r4ndmthingss","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","6823368592541893634","7544375753414361874","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/54b4d39dd2669e3ecbb905c0ef76e20e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a9c0bd5e&x-expires=1756645200&x-signature=qg9ECid3b4pSNtm2MWdUmsHytf0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"# Rumah uya kuya Jl.statistik no.1F, pondok bambu,duren sawit, jakarta timur
# Eko Patrio: Jl. Karang Asem 1 No.C10/2 RT.8/RW.12, Kuningan, Kuningan Timur Kecamatan Setiabudi","0","0","2025-08-30T13:42:39.000Z","lupweh_","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7229943969375028226","7544373558756901639","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2722c60a656d6b93b9212f1c5d2d278b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e98acf00&x-expires=1756645200&x-signature=5iga%2F2K72RRDCEKY7C2nx15Qe%2BE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"ini harus di sah kan🙏🙏","0","0","2025-08-30T13:42:39.000Z","syihabuddin5187","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7446777428070335494","7544373550775206672","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b97f2fe7fda0ccd2a7e1ae8afb1146b4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6621ab6e&x-expires=1756645200&x-signature=Rhe5PsWhos%2BFa4HY5yh7Fq9AcA8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"ip 16 bjir😁","0","0","2025-08-30T13:42:38.000Z","putu031100","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7058126729093907458","7544373561180996360","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/77e7e799feb4782da9cf80a4347bf27a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6f852aa8&x-expires=1756645200&x-signature=23FLvVD8wRNq7D6FwvRIbcIe6X8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"bner bner perampasan aset ini","0","0","2025-08-30T13:42:36.000Z","warsiem43","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7539756426266346514","7544373557221753618","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a3f61d642a48c7bd8d95c5e0dd70d4f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a6512f2a&x-expires=1756645200&x-signature=uB81nKLbQuhxBJnZe%2FFqPerGq7Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"RM coooo....","0","0","2025-08-30T13:42:36.000Z","ecalihqumfr","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7190857669455135745","7544373539744383752","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/tiktok_user_default_avatar~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bec38ef8&x-expires=1756645200&x-signature=Yn1hs%2BCW8AW%2BSB4qwYscljKIJKg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"perampasan aset 🗿 disahkan Rakyat, DPR lambat mengesahkan","0","0","2025-08-30T13:42:33.000Z","anugrah_kotabatik","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","6844205428797867010","7544373538653078288","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5285cd862f6e7e324d221a7efa5229e7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4d161624&x-expires=1756645200&x-signature=8hXMhHFeVXhYFfXgXS9WLqGhI58%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"anj 1000 singapore sama dengan 12 jt cok 🗿 nyayur nyayur","0","0","2025-08-30T13:42:32.000Z","replymusicsetory","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","6550607523149430785","7544373527178003207","https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/2c8626079fd3bb38cbc52193bf134bf1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fbe9658f&x-expires=1756645200&x-signature=t50yv3NFj1D67FYanqPge%2FUwcOA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"menu penjarahan🤣","0","0","2025-08-30T13:42:31.000Z","angga.p.aja","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7488656762905101330","7544373517321831186","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=88a67d71&x-expires=1756645200&x-signature=sM1rS%2BsgMuF5%2BjB99b6COsYomRo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Cair nih bocil😂","0","0","2025-08-30T13:42:30.000Z","andi25840","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7034178559585469466","7544373534714790664","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4cc4a17e5511bcee68bf79f00729d90a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=81d98ef8&x-expires=1756645200&x-signature=cJlYgHc7%2FUxxDrf1El2IuN73930%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"ADUH DUIT BESTIE GUE ITU BUAT KAMPANYE GUE KEMARIN","0","0","2025-08-30T13:42:29.000Z","jembudkamupanjang","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7159958885342905370","7544373526690595592","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbacae6db757e0a14832e0cc6612e56b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c1c4a1e1&x-expires=1756645200&x-signature=kDAwuTRxL5gAOrPPeaVDzX0yF10%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Iphone 16 cok🤣","0","0","2025-08-30T13:42:29.000Z","akbarrnew1","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7057161304176821250","7544373514838377237","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f0a16b26cbef0352ad70a08bbfc5f6d3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4864f83b&x-expires=1756645200&x-signature=MRo53JpxyQB%2FYXuj4IZ8EEo2BXM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"puan pokok nya harus","0","0","2025-08-30T13:42:28.000Z","arifsamsul27","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","6958670100641104901","7544373524119798536","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9851ab9713d573d987320546d607174d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=69ab069a&x-expires=1756645200&x-signature=P6KPyHvL4Pnkov8kns%2BlehRCg0c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"🤣🤣🤣","0","0","2025-08-30T13:42:28.000Z","sipma1995","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","6555648355514875906","7544373491074089745","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5cf96689b9ecd414b296d296ed9ecbf0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=26db3e76&x-expires=1756645200&x-signature=HWN%2FPoka3R9jhAFpqI%2Br2yve624%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Prabowo segar copot kapolri dan ganti mentriz gaduh geng solo biar kondusif","0","0","2025-08-30T13:42:27.000Z","king.fur1","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7336889535954191366","7544373484954632976","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/33d983982709a6d0861a411acea439fc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b8ab9df8&x-expires=1756645200&x-signature=sFey3Tjb617O06OLoVHqa9s0jIE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"mantap...giliran ..uya eko","0","0","2025-08-30T13:42:26.000Z","wigidanwar","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","6545130113318715394","7544373495208887047","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4bdc49dd3b30a506b77eaaceb197253c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1fea29ad&x-expires=1756645200&x-signature=jYMlTd08Yo76HNx5pxJeQtS38SQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"pidana aja ini mah d luar tuntutan masyarakat","0","0","2025-08-30T13:42:23.000Z","abilltaher","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7044008068912759810","7544373487009596167","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5e645b870469d3b6a111f5acd4e52df2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=195f1ab5&x-expires=1756645200&x-signature=19LFH4xeUd2fZQ57pHjS1V06KWA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"selanjutnya rumah Uya sama Eko tuh kaya dia🤣","0","0","2025-08-30T13:42:23.000Z",".0niaaa","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7098302844625994753","7544373483319296775","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/181fb9a266968b0f63878ef70c363871~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f9a770a9&x-expires=1756645200&x-signature=mXHa%2B5980jlACaw8eDk6n2AifJU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"temen gua juga ada tidur disitu bg😂😂😂","1","0","2025-08-30T13:49:25.000Z","misaldolorenza","https://www.tiktok.com/@akuratco/video/7544317259754261767","6539513105911169025","7544375290321421064","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/eed5bd245fa0602642ef9e2c643e3f17~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=12f09f15&x-expires=1756645200&x-signature=1DmaUtPXwHmC2n0dPVAzFqyudXQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pas liar raport nya😭 nilai 6 smua bsa jd dpr klo pnya duit mah😭😭","0","0","2025-08-30T13:39:59.000Z","sukacokelat9904_","https://www.tiktok.com/@akuratco/video/7544317259754261767","74706173576","7544372869980963602","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/16b59c68b1193e1c463494165d7489fd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=baf03e29&x-expires=1756645200&x-signature=fEA6KZczf08DtIUo4KeGWBpx9yo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"yess","0","0","2025-08-30T13:39:56.000Z","madebynesya","https://www.tiktok.com/@akuratco/video/7544317259754261767","7303058834691539973","7544372861290218248","https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/25835cf3d2ba4e2e94f22c185328f4c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7304b00e&x-expires=1756645200&x-signature=ERnARI0GUO2knTXuWNSCHRwDsCk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"suka bgt pgn ikutan mau ngambil panci"" mahal to jauhhh 😭😂","0","0","2025-08-30T13:40:34.000Z","sabrinaaipu","https://www.tiktok.com/@akuratco/video/7544317259754261767","6831520681004827650","7544373024348930824","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/67485baafe64341ff5cfc0938c1d28ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6b44f348&x-expires=1756645200&x-signature=QnAMA5LCT0VqcKXOUyZonaIzJek%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"geloooo mewah banget rumah dan isinya","0","0","2025-08-30T13:39:50.000Z","itsme_pur","https://www.tiktok.com/@akuratco/video/7544317259754261767","6846934039765812225","7544372841760867092","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ef01400babb12bbb7b66e5ad7766043c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b9fa488e&x-expires=1756645200&x-signature=IJAAp%2FVcsFziA7ud0QKlrKxdQBI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"spill selanjutnya siapa lgi nih","0","0","2025-08-30T13:45:16.000Z","aprilliona_76","https://www.tiktok.com/@akuratco/video/7544317259754261767","6544271478329950210","7544374239987024648","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/fe1048463f6ded20b428bc94635c4c08~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=23639958&x-expires=1756645200&x-signature=LHI%2Bka6bg%2BdCzmQIT%2FTYbfdqXl0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mewah bangat rumahnya","0","0","2025-08-30T13:39:45.000Z","yaoyaochaihong16","https://www.tiktok.com/@akuratco/video/7544317259754261767","6664898281993273345","7544372818973328129","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/75fc8a99072163875b0bda5c5b796e97~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b97bb02d&x-expires=1756645200&x-signature=uN6U3tIRb1t1%2BLqIPJXOdVT6Fgg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"busetttt","0","0","2025-08-30T13:45:27.000Z","light12.19","https://www.tiktok.com/@akuratco/video/7544317259754261767","7018067703304209409","7544374273739129607","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/e429efb88fcee0dd915c5bf84098408b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4873d250&x-expires=1756645200&x-signature=q1%2FtpS4YVtggJj6Wze4sL3STdnM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mantap gacor","0","0","2025-08-30T13:39:22.000Z","anayataewis729","https://www.tiktok.com/@akuratco/video/7544317259754261767","7024914569689023514","7544372709175542549","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/95707ad4ae5793399842b40102eff56f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c845e527&x-expires=1756645200&x-signature=Cz5krciLS8eo8GH%2BtZwqmhKGqWU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mantap...semangat saudaraku, saya cuma bisa do'a...ma'f..🙏","0","0","2025-08-30T13:40:54.000Z","karsahman98","https://www.tiktok.com/@akuratco/video/7544317259754261767","6612984996431052801","7544373118556046088","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7330355200787349509~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=651d9755&x-expires=1756645200&x-signature=SdtlAdZaM9r%2BpbC8rDZ%2FBe2RnXc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"syukakkk kakakkk","0","0","2025-08-30T13:41:53.000Z","ninikbudiharti06","https://www.tiktok.com/@akuratco/video/7544317259754261767","6708157984852558850","7544372623473656594","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7325445071837331458~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a594e64d&x-expires=1756645200&x-signature=RA5ae5mwFPZMRNzOnCLZS0fYK4o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mantap💪","0","0","2025-08-30T13:47:23.000Z","fiky.erland7","https://www.tiktok.com/@akuratco/video/7544317259754261767","6975762770785174530","7544374768805888786","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/927424e09f2c32d5af461e063670a9dd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9ebd308&x-expires=1756645200&x-signature=nV89g8Piga5n7LqpxHkaPjhKEzo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
